	header_cols	label_width	className	XMin	YMin	XMax	YMax	ImagePath
468	2	5	0.000	0.2475	0.1917	0.7937	0.7442	001.Plastic_bag/images/train/011de579feb64109.jpg
469	2	5	0.000	0.4619	0.0093	0.6562	0.4729	001.Plastic_bag/images/train/08c7e8816f9c9ed9.jpg
470	2	5	0.000	0.3969	0.5992	0.5531	0.8137	001.Plastic_bag/images/train/4de3d1f41968bd96.jpg
471	2	5	0.000	0.1120	0.5800	0.3733	0.6760	001.Plastic_bag/images/train/ecb16eefdc523ea0.jpg
472	2	5	0.000	0.1719	0.2188	0.9984	0.9979	001.Plastic_bag/images/train/0ffb7a7f63605d02.jpg
473	2	5	0.000	0.4825	0.6025	0.9644	0.8642	001.Plastic_bag/images/train/9595b0b23c22e509.jpg
474	2	5	0.000	0.1523	0.6007	0.1703	0.6726	001.Plastic_bag/images/train/ce073e79e1641639.jpg
475	2	5	0.000	0.6062	0.0800	0.7369	0.1708	001.Plastic_bag/images/train/b5c748c03f11ec44.jpg
476	2	5	0.000	0.1226	0.4875	0.4034	0.8531	001.Plastic_bag/images/train/002e531370b773ea.jpg
477	2	5	0.000	0.0988	0.5600	0.2825	0.7408	001.Plastic_bag/images/train/c8a4aa9403bac112.jpg
478	2	5	0.000	0.2070	0.0000	0.8390	0.9890	001.Plastic_bag/images/train/00d669e2390b50ee.jpg
479	2	5	0.000	0.0484	0.0521	0.2141	0.2167	001.Plastic_bag/images/train/5c3a12529a5afe93.jpg
480	2	5	0.000	0.7556	0.4521	0.8519	0.6504	001.Plastic_bag/images/train/8fb537cba18a84ca.jpg
481	2	5	0.000	0.0288	0.0233	0.6288	0.9533	001.Plastic_bag/images/train/1e8691ee9a011bbb.jpg
482	2	5	0.000	0.0000	0.1050	0.2575	0.2550	001.Plastic_bag/images/train/2c44e3645f81cc0f.jpg
483	2	5	0.000	0.0000	0.0000	0.9925	0.9983	001.Plastic_bag/images/train/ae234ed700077df1.jpg
484	2	5	0.000	0.3325	0.1417	0.6094	0.9083	001.Plastic_bag/images/train/7c27e6864fb5dd20.jpg
485	2	5	0.000	0.4349	0.4144	0.7498	0.8194	001.Plastic_bag/images/train/8c4d10dce6472cb0.jpg
486	2	5	0.000	0.0225	0.0000	0.9050	0.9783	001.Plastic_bag/images/train/fd8911005b99434f.jpg
487	2	5	0.000	0.1481	0.0250	0.8862	0.9142	001.Plastic_bag/images/train/a64dc32842468270.jpg
488	2	5	0.000	0.2458	0.7444	0.6700	0.9150	001.Plastic_bag/images/train/1f005d89876c2da2.jpg
489	2	5	0.000	0.0000	0.1088	0.2794	0.6857	001.Plastic_bag/images/train/888fea91e5a0e984.jpg
490	2	5	0.000	0.0000	0.6262	0.2537	0.8656	001.Plastic_bag/images/train/294d9606656083bf.jpg
491	2	5	0.000	0.0794	0.0000	0.9994	0.8992	001.Plastic_bag/images/train/50b784a922254d9d.jpg
492	2	5	0.000	0.4119	0.6607	0.6381	0.9794	001.Plastic_bag/images/train/08c7e8816f9c9ed9.jpg
493	2	5	0.000	0.0638	0.1927	0.3069	0.5689	001.Plastic_bag/images/train/bbaef17994cfe25e.jpg
494	2	5	0.000	0.0578	0.1686	0.6533	0.9763	001.Plastic_bag/images/train/8e6b48ea4f2290ad.jpg
495	2	5	0.000	0.4373	0.0600	0.5173	0.0940	001.Plastic_bag/images/train/ecb16eefdc523ea0.jpg
496	2	5	0.000	0.8531	0.0000	0.9994	0.0626	001.Plastic_bag/images/train/751e84759db9b9ac.jpg
497	2	5	0.000	0.0278	0.0294	0.9804	0.9657	001.Plastic_bag/images/train/bc2a0e2e98b1bc0f.jpg
498	2	5	0.000	0.2050	0.5892	0.3544	0.7275	001.Plastic_bag/images/train/614a6b3531b9f0dc.jpg
499	2	5	0.000	0.2033	0.1850	0.8867	0.9125	001.Plastic_bag/images/train/089b1550d7b264b5.jpg
500	2	5	0.000	0.0000	0.0000	0.9988	0.9986	001.Plastic_bag/images/train/0893bff14ef90bb9.jpg
501	2	5	0.000	0.0000	0.0000	0.9992	0.9994	001.Plastic_bag/images/train/a66d38ff68de487b.jpg
502	2	5	0.000	0.5312	0.3522	0.7081	0.4322	001.Plastic_bag/images/train/ec0837e0a98258f5.jpg
503	2	5	0.000	0.3018	0.5924	0.6260	0.7643	001.Plastic_bag/images/train/e39390cebf26f22c.jpg
504	2	5	0.000	0.8069	0.2150	0.9256	0.4583	001.Plastic_bag/images/train/9595b0b23c22e509.jpg
505	2	5	0.000	0.0000	0.0000	0.9994	0.9992	001.Plastic_bag/images/train/38ed1ef3b96d270a.jpg
506	2	5	0.000	0.0617	0.6075	0.2575	0.7031	001.Plastic_bag/images/train/60516e61f76f6ebf.jpg
507	2	5	0.000	0.0525	0.0144	0.8342	0.8600	001.Plastic_bag/images/train/32045bd39205d0ea.jpg
508	2	5	0.000	0.6274	0.3339	0.8742	0.7248	001.Plastic_bag/images/train/0e1d80d6a5571846.jpg
509	2	5	0.000	0.0125	0.1338	0.5692	0.7894	001.Plastic_bag/images/train/0651786a7821ab22.jpg
510	2	5	0.000	0.0000	0.1180	0.0427	0.1740	001.Plastic_bag/images/train/ecb16eefdc523ea0.jpg
511	2	5	0.000	0.1037	0.1592	0.9537	0.9358	001.Plastic_bag/images/train/87375f0340e5fbca.jpg
512	2	5	0.000	0.2557	0.3226	0.5457	0.8645	001.Plastic_bag/images/train/085dd1e298078329.jpg
513	2	5	0.000	0.4444	0.1198	0.8706	0.6703	001.Plastic_bag/images/train/f02d82bee1f6f2c5.jpg
514	2	5	0.000	0.2900	0.1689	0.4425	0.5919	001.Plastic_bag/images/train/0fab4e71052b9548.jpg
515	2	5	0.000	0.6200	0.5844	0.9994	0.9991	001.Plastic_bag/images/train/87ac25a1ca07e889.jpg
516	2	5	0.000	0.0359	0.1688	0.3844	0.8073	001.Plastic_bag/images/train/25321d2bdf1cc5bc.jpg
517	2	5	0.000	0.4453	0.4062	0.5825	0.7490	001.Plastic_bag/images/train/288c17e44e20e75b.jpg
518	2	5	0.000	0.1406	0.2111	0.8287	0.9922	001.Plastic_bag/images/train/4d452abdf79bb90e.jpg
519	2	5	0.000	0.0381	0.0000	0.7500	0.8893	001.Plastic_bag/images/train/06365c2680352e9d.jpg
520	2	5	0.000	0.2194	0.3133	0.5125	0.6850	001.Plastic_bag/images/train/0e158a57aa58babf.jpg
521	2	5	0.000	0.6000	0.1445	0.7588	0.2195	001.Plastic_bag/images/train/0fab4e71052b9548.jpg
522	2	5	0.000	0.0000	0.0000	0.8617	0.9300	001.Plastic_bag/images/train/554e07b2dc983163.jpg
523	2	5	0.000	0.0000	0.0564	0.8013	0.9586	001.Plastic_bag/images/train/1b855bb9f2c33a77.jpg
524	2	5	0.000	0.0000	0.0000	0.2816	0.9989	001.Plastic_bag/images/train/51343482482a7dcd.jpg
525	2	5	0.000	0.4188	0.2011	0.6619	0.6456	001.Plastic_bag/images/train/ba6895e6eba7f214.jpg
526	2	5	0.000	0.7380	0.6517	0.8780	0.9645	001.Plastic_bag/images/train/b5caeb6db515c6df.jpg
527	2	5	0.000	0.5419	0.0108	0.9206	0.8067	001.Plastic_bag/images/train/b7059ac60bb9c392.jpg
528	2	5	0.000	0.7227	0.3063	0.7820	0.3969	001.Plastic_bag/images/train/db9ce2e67025c4eb.jpg
529	2	5	0.000	0.6141	0.6854	0.7047	0.8104	001.Plastic_bag/images/train/073dd5489a8faed7.jpg
530	2	5	0.000	0.7450	0.6144	0.8363	0.9804	001.Plastic_bag/images/train/8e52275c8e62c06e.jpg
531	2	5	0.000	0.1037	0.5221	0.2162	0.8062	001.Plastic_bag/images/train/4de3d1f41968bd96.jpg
532	2	5	0.000	0.0000	0.3110	0.0750	0.5531	001.Plastic_bag/images/train/bbaef17994cfe25e.jpg
533	2	5	0.000	0.5449	0.2839	0.7305	0.4935	001.Plastic_bag/images/train/b856007a46580573.jpg
534	2	5	0.000	0.0000	0.2967	0.6519	0.7550	001.Plastic_bag/images/train/e5688e2611f8d0db.jpg
535	2	5	0.000	0.0000	0.5117	0.1856	0.7792	001.Plastic_bag/images/train/10cc3815b95ae1bb.jpg
536	2	5	0.000	0.1044	0.1420	0.4111	0.5858	001.Plastic_bag/images/train/8e6b48ea4f2290ad.jpg
537	2	5	0.000	0.0688	0.4762	0.1900	0.8908	001.Plastic_bag/images/train/e774a47345ab7bee.jpg
538	2	5	0.000	0.4319	0.2658	0.7369	0.8067	001.Plastic_bag/images/train/b2405b9f1214a8b5.jpg
539	2	5	0.000	0.5181	0.3783	0.9656	0.8558	001.Plastic_bag/images/train/befe5e8bcdb7ad74.jpg
540	2	5	0.000	0.6175	0.5496	0.7288	0.8517	001.Plastic_bag/images/train/e7e78075a412ac48.jpg
541	2	5	0.000	0.1581	0.5308	0.3531	0.8650	001.Plastic_bag/images/train/8ccc73fd3d04a899.jpg
542	2	5	0.000	0.2939	0.1905	0.7047	0.9733	001.Plastic_bag/images/train/caec7b5a7f60d143.jpg
543	2	5	0.000	0.5469	0.0900	0.6462	0.2400	001.Plastic_bag/images/train/b5c748c03f11ec44.jpg
544	2	5	0.000	0.0000	0.0000	0.9992	0.9990	001.Plastic_bag/images/train/47676da30151f803.jpg
545	2	5	0.000	0.4506	0.5619	0.5369	0.6492	001.Plastic_bag/images/train/f3d451880d1da929.jpg
546	2	5	0.000	0.1519	0.1533	0.7331	0.8308	001.Plastic_bag/images/train/690e784f00f441e3.jpg
547	2	5	0.000	0.1288	0.4050	0.6412	0.8150	001.Plastic_bag/images/train/216da3e31dfbb78d.jpg
548	2	5	0.000	0.2794	0.0000	0.6281	0.1851	001.Plastic_bag/images/train/c271da80cde9cecb.jpg
549	2	5	0.000	0.5285	0.0000	0.9982	0.4825	001.Plastic_bag/images/train/55573a7d90617be5.jpg
550	2	5	0.000	0.3750	0.1725	0.4375	0.3725	001.Plastic_bag/images/train/614a6b3531b9f0dc.jpg
551	2	5	0.000	0.2422	0.8413	0.3766	0.9988	001.Plastic_bag/images/train/0602604499b9c09d.jpg
552	2	5	0.000	0.4775	0.6358	0.7644	0.9992	001.Plastic_bag/images/train/9f3aac22a8169076.jpg
553	2	5	0.000	0.0035	0.3280	0.1694	0.7090	001.Plastic_bag/images/train/15230047d350afdc.jpg
554	2	5	0.000	0.0000	0.7475	0.5401	0.9994	001.Plastic_bag/images/train/e24ecdee0d7fce10.jpg
555	2	5	0.000	0.0008	0.0000	0.9650	0.7850	001.Plastic_bag/images/train/871525cc0c1cea4f.jpg
556	2	5	0.000	0.4556	0.6362	0.5475	0.7200	001.Plastic_bag/images/train/9b5f296f02da2dcf.jpg
557	2	5	0.000	0.4763	0.0000	0.7375	0.5495	001.Plastic_bag/images/train/42d898be64a4771d.jpg
558	2	5	0.000	0.2062	0.0000	0.5469	0.3275	001.Plastic_bag/images/train/f724328984e45d9f.jpg
559	2	5	0.000	0.1203	0.0777	0.3523	0.3286	001.Plastic_bag/images/train/ce073e79e1641639.jpg
560	2	5	0.000	0.0247	0.1764	0.2235	0.4762	001.Plastic_bag/images/train/15230047d350afdc.jpg
561	2	5	0.000	0.0000	0.5149	0.0831	0.5875	001.Plastic_bag/images/train/bbaef17994cfe25e.jpg
562	2	5	0.000	0.1775	0.2045	0.5962	0.9578	001.Plastic_bag/images/train/9c5b385ed35ae33e.jpg
563	2	5	0.000	0.1306	0.2593	0.9333	0.8574	001.Plastic_bag/images/train/2fcaf4c1498d6e5d.jpg
564	2	5	0.000	0.3675	0.4624	0.4244	0.5930	001.Plastic_bag/images/train/8fb537cba18a84ca.jpg
565	2	5	0.000	0.1502	0.3517	0.3312	0.7868	001.Plastic_bag/images/train/4f19816d0b0a1a8c.jpg
566	2	5	0.000	0.6042	0.2687	0.7858	0.5575	001.Plastic_bag/images/train/e0683f7d99e8c905.jpg
567	2	5	0.000	0.8206	0.1355	0.9994	0.4497	001.Plastic_bag/images/train/a629d3aaa9e88511.jpg
568	2	5	0.000	0.0000	0.0000	0.9994	0.9958	001.Plastic_bag/images/train/3f4db47a1640157c.jpg
569	2	5	0.000	0.1830	0.1650	0.3840	0.5703	001.Plastic_bag/images/train/1ec2b689677672e7.jpg
570	2	5	0.000	0.0000	0.2152	0.6856	0.9991	001.Plastic_bag/images/train/b44e204340e43faa.jpg
571	2	5	0.000	0.4319	0.3258	0.5081	0.3675	001.Plastic_bag/images/train/8ccc73fd3d04a899.jpg
572	2	5	0.000	0.1325	0.0000	0.7100	0.6180	001.Plastic_bag/images/train/8dabcd62a256b47f.jpg
573	2	5	0.000	0.6125	0.1021	0.9070	0.6771	001.Plastic_bag/images/train/25321d2bdf1cc5bc.jpg
574	2	5	0.000	0.1969	0.1550	0.9694	0.9517	001.Plastic_bag/images/train/4426c4127ee0b7d3.jpg
575	2	5	0.000	0.2525	0.7401	0.4294	0.9981	001.Plastic_bag/images/train/471ee0ab781e2310.jpg
576	2	5	0.000	0.4612	0.0417	0.9287	0.6500	001.Plastic_bag/images/train/13006173cef6cc5e.jpg
577	2	5	0.000	0.8000	0.1100	0.9227	0.1740	001.Plastic_bag/images/train/ecb16eefdc523ea0.jpg
578	2	5	0.000	0.0000	0.0000	0.9994	0.9992	001.Plastic_bag/images/train/c1ad1a8953436200.jpg
579	2	5	0.000	0.3642	0.1444	0.6333	0.3344	001.Plastic_bag/images/train/60516e61f76f6ebf.jpg
580	2	5	0.000	0.8567	0.5837	0.9725	0.7050	001.Plastic_bag/images/train/389f1a00e51d581c.jpg
581	2	5	0.000	0.0000	0.0000	0.9988	0.9267	001.Plastic_bag/images/train/64f1b54aa2f25853.jpg
582	2	5	0.000	0.0000	0.5059	0.1600	0.9497	001.Plastic_bag/images/train/8e6b48ea4f2290ad.jpg
583	2	5	0.000	0.0000	0.4437	0.1956	0.6595	001.Plastic_bag/images/train/fa95231d0630e0e1.jpg
584	2	5	0.000	0.4313	0.4225	0.6925	0.8292	001.Plastic_bag/images/train/eb776914ddd4a04e.jpg
585	2	5	0.000	0.2715	0.7526	0.6260	0.9753	001.Plastic_bag/images/train/e39390cebf26f22c.jpg
586	2	5	0.000	0.0000	0.2013	0.3792	0.6162	001.Plastic_bag/images/train/8c1171403b2ebdd1.jpg
587	2	5	0.000	0.7531	0.6565	0.9992	0.7734	001.Plastic_bag/images/train/d0090a800d3e3832.jpg
588	2	5	0.000	0.1994	0.6992	0.2794	0.8825	001.Plastic_bag/images/train/8fb537cba18a84ca.jpg
589	2	5	0.000	0.2244	0.0000	0.7900	0.5208	001.Plastic_bag/images/train/ce7cfd783170bc45.jpg
590	2	5	0.000	0.4219	0.5600	0.5587	0.7550	001.Plastic_bag/images/train/7776bccb92941ddf.jpg
591	2	5	0.000	0.3125	0.0806	0.9326	0.9365	001.Plastic_bag/images/train/efabd8c33c3ad8c6.jpg
592	2	5	0.000	0.0000	0.1042	0.1737	0.9358	001.Plastic_bag/images/train/7d3797428a6a34ae.jpg
593	2	5	0.000	0.4525	0.6175	0.5654	0.7894	001.Plastic_bag/images/train/02ef95d1f8e547e2.jpg
594	2	5	0.000	0.0000	0.0000	0.5756	0.4917	001.Plastic_bag/images/train/1a78f30807319f88.jpg
595	2	5	0.000	0.0227	0.3788	0.9975	0.9981	001.Plastic_bag/images/train/a05ae17b9a151a34.jpg
596	2	5	0.000	0.5641	0.8208	0.9992	0.9990	001.Plastic_bag/images/train/09f2960137eeb744.jpg
597	2	5	0.000	0.0500	0.0000	0.9956	0.9991	001.Plastic_bag/images/train/70dda6e24dfa9e2a.jpg
598	2	5	0.000	0.0000	0.1830	0.2720	0.9940	001.Plastic_bag/images/train/00d669e2390b50ee.jpg
599	2	5	0.000	0.6462	0.5133	0.7331	0.6167	001.Plastic_bag/images/train/7393fb4299dd9e83.jpg
600	2	5	0.000	0.0681	0.0325	0.7331	0.9950	001.Plastic_bag/images/train/0b8e700b7845d68e.jpg
601	2	5	0.000	0.1263	0.1575	0.9062	0.8600	001.Plastic_bag/images/train/9309004f8b77cbc0.jpg
602	2	5	0.000	0.0158	0.3337	0.2967	0.6819	001.Plastic_bag/images/train/dc0edaf7766befc8.jpg
603	2	5	0.000	0.0000	0.5375	0.0369	0.6323	001.Plastic_bag/images/train/d01921dfb646f0eb.jpg
604	2	5	0.000	0.0000	0.1133	0.9985	0.9990	001.Plastic_bag/images/train/ceb915dd3307508f.jpg
605	2	5	0.000	0.0480	0.1240	0.2080	0.1760	001.Plastic_bag/images/train/ecb16eefdc523ea0.jpg
606	2	5	0.000	0.7168	0.4844	0.9991	0.7819	001.Plastic_bag/images/train/ad0aefdca1ca502f.jpg
607	2	5	0.000	0.0300	0.0183	0.4044	1.0000	001.Plastic_bag/images/train/046414a706b9381f.jpg
608	2	5	0.000	0.6119	0.0000	0.8569	0.3450	001.Plastic_bag/images/train/781720a7641916a9.jpg
609	2	5	0.000	0.0000	0.0000	0.9988	0.9992	001.Plastic_bag/images/train/199f317874bb9af6.jpg
610	2	5	0.000	0.4556	0.6966	0.6150	0.9991	001.Plastic_bag/images/train/b3b3ecc13a999aa0.jpg
611	2	5	0.000	0.1609	0.4000	0.2875	0.6833	001.Plastic_bag/images/train/7c73db89b4094a0b.jpg
612	2	5	0.000	0.0000	0.0417	0.2800	0.8600	001.Plastic_bag/images/train/9f3aac22a8169076.jpg
613	2	5	0.000	0.0997	0.4624	0.5948	0.6291	001.Plastic_bag/images/train/5f3b28e45eb80604.jpg
614	2	5	0.000	0.0275	0.0000	0.4763	0.8267	001.Plastic_bag/images/train/7681fdbe2d54e618.jpg
615	2	5	0.000	0.0000	0.0328	0.3225	0.3152	001.Plastic_bag/images/train/d90ebe9f88733eb1.jpg
616	2	5	0.000	0.8944	0.2542	0.9994	0.3752	001.Plastic_bag/images/train/0fab4e71052b9548.jpg
617	2	5	0.000	0.2758	0.5150	0.6858	0.7519	001.Plastic_bag/images/train/49ee8413609cb05d.jpg
618	2	5	0.000	0.0250	0.0000	0.9650	0.9475	001.Plastic_bag/images/train/befe5e8bcdb7ad74.jpg
619	2	5	0.000	0.0919	0.0189	0.9006	0.9989	001.Plastic_bag/images/train/4aa242a08c44f824.jpg
620	2	5	0.000	0.8081	0.0000	0.9994	0.1722	001.Plastic_bag/images/train/ba6895e6eba7f214.jpg
621	2	5	0.000	0.4325	0.1437	0.7580	0.3100	001.Plastic_bag/images/train/cebf8838c04fb78f.jpg
622	2	5	0.000	0.8020	0.5641	0.9983	0.8571	001.Plastic_bag/images/train/1062690a06582845.jpg
623	2	5	0.000	0.3750	0.6470	0.4612	0.7728	001.Plastic_bag/images/train/002c60d5fbc94244.jpg
624	2	5	0.000	0.0844	0.3656	0.1740	0.4977	001.Plastic_bag/images/train/bb37f78750102ee8.jpg
625	2	5	0.000	0.5356	0.1509	0.9978	0.8402	001.Plastic_bag/images/train/8e6b48ea4f2290ad.jpg
626	2	5	0.000	0.5200	0.2619	0.7475	0.5606	001.Plastic_bag/images/train/e0683f7d99e8c905.jpg
627	2	5	0.000	0.1381	0.0263	0.3787	0.3705	001.Plastic_bag/images/train/888fea91e5a0e984.jpg
628	2	5	0.000	0.3006	0.6811	0.5750	0.9991	001.Plastic_bag/images/train/af266c5d56e3c7bc.jpg
629	2	5	0.000	0.3406	0.5766	0.5569	0.9991	001.Plastic_bag/images/train/751e84759db9b9ac.jpg
630	2	5	0.000	0.0000	0.2953	0.4622	0.9992	001.Plastic_bag/images/train/a8dc964af7eb1636.jpg
631	2	5	0.000	0.3088	0.0967	0.7456	0.9975	001.Plastic_bag/images/train/9e9d47b3dcc9e10c.jpg
632	2	5	0.000	0.0000	0.3706	0.2559	0.6131	001.Plastic_bag/images/train/04cdf0a6b8628ecc.jpg
633	2	5	0.000	0.0000	0.0000	0.3294	0.2417	001.Plastic_bag/images/train/c271da80cde9cecb.jpg
634	2	5	0.000	0.3002	0.0000	0.9975	0.9992	001.Plastic_bag/images/train/a8dc964af7eb1636.jpg
635	2	5	0.000	0.0125	0.7729	0.1500	0.9979	001.Plastic_bag/images/train/7c73db89b4094a0b.jpg
636	2	5	0.000	0.8169	0.5541	0.9519	0.6444	001.Plastic_bag/images/train/4de3d1f41968bd96.jpg
637	2	5	0.000	0.4037	0.0483	0.6456	0.4375	001.Plastic_bag/images/train/63f2b4606c36fa57.jpg
638	2	5	0.000	0.0000	0.0000	0.8500	0.9980	001.Plastic_bag/images/train/010de5bc26bb2f1e.jpg
639	2	5	0.000	0.3237	0.2992	0.9194	0.8442	001.Plastic_bag/images/train/00ac97302d6c1582.jpg
640	2	5	0.000	0.2625	0.4823	0.3419	0.5438	001.Plastic_bag/images/train/bbaef17994cfe25e.jpg
641	2	5	0.000	0.5055	0.7231	0.5742	0.7675	001.Plastic_bag/images/train/d0090a800d3e3832.jpg
642	2	5	0.000	0.5156	0.2402	0.6425	0.3152	001.Plastic_bag/images/train/0fab4e71052b9548.jpg
643	2	5	0.000	0.2612	0.6317	0.4550	0.9667	001.Plastic_bag/images/train/079cab48c40308b5.jpg
644	2	5	0.000	0.2131	0.1725	0.7350	0.5375	001.Plastic_bag/images/train/0098139fec714cb4.jpg
645	2	5	0.000	0.3506	0.1135	0.9994	0.8114	001.Plastic_bag/images/train/d90ebe9f88733eb1.jpg
646	2	5	0.000	0.0563	0.2967	0.5575	0.8808	001.Plastic_bag/images/train/1449efe4b425d098.jpg
647	2	5	0.000	0.2087	0.5208	0.3456	0.6275	001.Plastic_bag/images/train/614a6b3531b9f0dc.jpg
648	2	5	0.000	0.6650	0.5392	0.8237	0.8883	001.Plastic_bag/images/train/bb76de563bbb4900.jpg
649	2	5	0.000	0.0000	0.4950	0.2617	0.9950	001.Plastic_bag/images/train/44445fdc5a13af88.jpg
650	2	5	0.000	0.6975	0.6400	0.8050	0.8667	001.Plastic_bag/images/train/2642e4e681cec55b.jpg
651	2	5	0.000	0.2160	0.7467	0.4040	0.8640	001.Plastic_bag/images/train/51bae1d112045cfe.jpg
652	2	5	0.000	0.5824	0.6656	0.7085	0.7338	001.Plastic_bag/images/train/9b5f296f02da2dcf.jpg
653	2	5	0.000	0.2667	0.2194	0.4767	0.3900	001.Plastic_bag/images/train/49ee8413609cb05d.jpg
654	2	5	0.000	0.3953	0.0000	0.7141	0.3406	001.Plastic_bag/images/train/82bd4b9f80e26e93.jpg
655	2	5	0.000	0.3881	0.8217	0.8544	0.9992	001.Plastic_bag/images/train/62165a868a651a00.jpg
656	2	5	0.000	0.7881	0.7292	0.9994	0.9583	001.Plastic_bag/images/train/079cab48c40308b5.jpg
657	2	5	0.000	0.5188	0.7467	0.6475	0.9817	001.Plastic_bag/images/train/015f845e4e01b04c.jpg
658	2	5	0.000	0.3117	0.2181	0.4142	0.3019	001.Plastic_bag/images/train/60516e61f76f6ebf.jpg
659	2	5	0.000	0.3344	0.5291	0.3987	0.6833	001.Plastic_bag/images/train/8fb537cba18a84ca.jpg
660	2	5	0.000	0.5906	0.7021	0.6672	0.9833	001.Plastic_bag/images/train/073dd5489a8faed7.jpg
661	2	5	0.000	0.2062	0.4517	0.5731	0.9633	001.Plastic_bag/images/train/f6a61b3b167cbbbc.jpg
662	2	5	0.000	0.0000	0.0000	0.9994	0.9992	001.Plastic_bag/images/train/6d800b09e685e637.jpg
663	2	5	0.000	0.4789	0.5958	0.7711	0.9813	001.Plastic_bag/images/train/d0090a800d3e3832.jpg
664	2	5	0.000	0.4738	0.2175	0.9994	0.8808	001.Plastic_bag/images/train/f107f3bc29ae6c60.jpg
665	2	5	0.000	0.5500	0.7683	0.7500	0.9992	001.Plastic_bag/images/train/016fdfb65d4e3bcc.jpg
666	2	5	0.000	0.0000	0.0000	0.8644	0.9991	001.Plastic_bag/images/train/c5ac8c8210c6f355.jpg
667	2	5	0.000	0.0281	0.0000	0.9994	0.9331	001.Plastic_bag/images/train/004d150f127cfba6.jpg
668	2	5	0.000	0.1359	0.2141	0.5797	0.4906	001.Plastic_bag/images/train/09d6dd4a55b2dd78.jpg
669	2	5	0.000	0.3013	0.2500	0.5225	0.7086	001.Plastic_bag/images/train/00dabf1d5d5863ba.jpg
670	2	5	0.000	0.3144	0.5725	0.4181	0.7533	001.Plastic_bag/images/train/614a6b3531b9f0dc.jpg
671	2	5	0.000	0.1517	0.6400	0.6233	0.9975	001.Plastic_bag/images/train/44445fdc5a13af88.jpg
672	2	5	0.000	0.0000	0.2129	0.3225	0.9991	001.Plastic_bag/images/train/0e43afa5ff1089f1.jpg
673	2	5	0.000	0.3778	0.5000	0.7067	0.5975	001.Plastic_bag/images/train/b9176db9b1661faa.jpg
674	2	5	0.000	0.7056	0.2637	0.9865	0.6886	001.Plastic_bag/images/train/1062690a06582845.jpg
675	2	5	0.000	0.1060	0.1875	0.7411	0.8131	001.Plastic_bag/images/train/bd964b0de5dd192b.jpg
676	2	5	0.000	0.0437	0.0394	0.8381	0.9831	001.Plastic_bag/images/train/011d3ecef79d91ad.jpg
677	2	5	0.000	0.3142	0.5681	0.5772	0.7019	001.Plastic_bag/images/train/3514ab882a546b3c.jpg
678	2	5	0.000	0.1319	0.0025	0.8600	0.9183	001.Plastic_bag/images/train/b52166377b4f8613.jpg
679	2	5	0.000	0.2000	0.4525	0.3750	0.6538	001.Plastic_bag/images/train/a8b17d203d9eea1a.jpg
680	2	5	0.000	0.7667	0.4662	0.9533	0.6925	001.Plastic_bag/images/train/a8b17d203d9eea1a.jpg
681	2	5	0.000	0.9675	0.5636	0.9994	0.6578	001.Plastic_bag/images/train/28b41d02eb81564c.jpg
682	2	5	0.000	0.0000	0.1792	0.9994	0.9992	001.Plastic_bag/images/train/a1a46148d1898895.jpg
683	2	5	0.000	0.0394	0.0100	0.9994	0.7750	001.Plastic_bag/images/train/1e5c3d37081118ac.jpg
684	2	5	0.000	0.0807	0.2315	0.6048	0.9992	001.Plastic_bag/images/train/a8dc964af7eb1636.jpg
685	2	5	0.000	0.1814	0.2908	0.6193	0.5098	001.Plastic_bag/images/train/5f3b28e45eb80604.jpg
686	2	5	0.000	0.1342	0.0000	0.8333	0.9988	001.Plastic_bag/images/train/5d9b405a28c09c63.jpg
687	2	5	0.000	0.1068	0.0938	0.7214	0.8730	001.Plastic_bag/images/train/ff58508650906267.jpg
688	2	5	0.000	0.0000	0.0000	0.9983	0.9965	001.Plastic_bag/images/train/c6fb82c9bf02662d.jpg
689	2	5	0.000	0.0163	0.0441	0.9591	0.9739	001.Plastic_bag/images/train/d32f7966ef332b56.jpg
690	2	5	0.000	0.2762	0.3433	0.4600	0.4175	001.Plastic_bag/images/train/216da3e31dfbb78d.jpg
691	2	5	0.000	0.5625	0.1482	0.6219	0.2599	001.Plastic_bag/images/train/0fab4e71052b9548.jpg
692	2	5	0.000	0.8414	0.3573	0.9992	0.6010	001.Plastic_bag/images/train/09f2960137eeb744.jpg
693	2	5	0.000	0.1644	0.1217	0.8622	0.9217	001.Plastic_bag/images/train/769aa2f30b33fe28.jpg
694	2	5	0.000	0.0987	0.2200	0.7303	0.7525	001.Plastic_bag/images/train/aa3e7da1de053072.jpg
695	2	5	0.000	0.0731	0.5475	0.1481	0.7404	001.Plastic_bag/images/train/4de3d1f41968bd96.jpg
696	2	5	0.000	0.0000	0.0000	0.9994	0.9991	001.Plastic_bag/images/train/a220803b3dafee14.jpg
697	2	5	0.000	0.6283	0.0350	0.7675	0.1106	001.Plastic_bag/images/train/60516e61f76f6ebf.jpg
698	2	5	0.000	0.5925	0.2467	0.9500	0.6500	001.Plastic_bag/images/train/cac237e04b9c20d8.jpg
699	2	5	0.000	0.5463	0.5475	0.6931	0.9058	001.Plastic_bag/images/train/bb76de563bbb4900.jpg
700	2	5	0.000	0.6398	0.3198	0.8469	0.9062	001.Plastic_bag/images/train/05642dbfac7ae5b0.jpg
701	2	5	0.000	0.3862	0.4667	0.5944	0.8582	001.Plastic_bag/images/train/78ca975222ac881c.jpg
